Elapsed Time (ms), Humidity (%)
41800470, 43.41
41802955, 43.46
41805439, 43.37
41807924, 43.39
41810408, 43.41
41812892, 43.39
41815377, 43.43
41817861, 43.42
41820346, 43.40
41822830, 43.40
41825314, 43.39
41827799, 43.41
41830283, 43.41
41832768, 43.39
41835252, 43.38
41837737, 43.44
41840221, 43.41
41842706, 43.44
41845190, 43.46
41847675, 43.40
41850159, 43.38
41852644, 43.37
41855128, 43.45
41857613, 43.35
41860097, 43.40
41862581, 43.36
41865066, 43.38
41867550, 43.39
41870035, 43.34
41872519, 43.38
41875004, 43.37
41877488, 43.34
41879972, 43.41
41882457, 43.39
41884941, 43.39
41887426, 43.39
41889910, 43.41
41892395, 43.37
41894879, 43.41
41897363, 43.44
41899848, 43.42
41902332, 43.43
41904817, 43.40
41907301, 43.41
41909786, 43.42
41912270, 43.36
41914755, 43.42
41917239, 43.40
41919723, 43.39
41922208, 43.39
41924692, 43.41
41927177, 43.42
41929661, 43.45
41932146, 43.39
41934630, 43.45
41937115, 43.41
41939599, 43.38
41942083, 43.46
41944568, 43.42
41947052, 43.44
41949537, 43.41
41952021, 43.45
41954506, 43.39
41956990, 43.47
41959475, 43.41
41961959, 43.42
41964443, 43.42
41966928, 43.42
41969412, 43.42
41971897, 43.40
41974381, 43.42
41976866, 43.42
41979350, 43.39
41981834, 43.39
41984319, 43.40
41986803, 43.38
41989288, 43.44
41991772, 43.46
41994256, 43.44
41996741, 43.43
41999225, 43.37
42001710, 43.44
42004194, 43.41
42006679, 43.44
42009163, 43.46
42011647, 43.40
42014132, 43.40
42016616, 43.47
42019101, 43.40
42021585, 43.44
42024070, 43.43
42026554, 43.43
42029038, 43.42
42031523, 43.44
42034007, 43.45
42036492, 43.43
42038976, 43.42
42041461, 43.44
42043945, 43.43
42046430, 43.43
42048914, 43.44
42051399, 43.43
42053883, 43.44
42056367, 43.44
42058852, 43.47
42061336, 43.42
42063821, 43.46
42066305, 43.44
42068789, 43.43
42071274, 43.43
42073758, 43.39
42076243, 43.43
42078727, 43.39
42081212, 43.36
42083696, 43.36
42086180, 43.44
42088665, 43.39
42091149, 43.38
42093634, 43.39
42096118, 43.38
42098603, 43.40
42101087, 43.41
42103572, 43.33
42106056, 43.42
42108540, 43.42
42111025, 43.36
42113509, 43.43
42115994, 43.43
42118478, 43.43
42120963, 43.43
42123447, 43.39
42125932, 43.45
42128416, 43.44
42130900, 43.44
42133385, 43.50
42135869, 43.44
42138354, 43.45
42140838, 43.41
42143323, 43.48
42145807, 43.46
42148291, 43.45
42150776, 43.46
42153261, 43.40
42155745, 43.42
42158230, 43.45
42160714, 43.45
42163198, 43.46
42165683, 43.45
42168168, 43.41
42170652, 43.46
42173137, 43.45
42175621, 43.44
42178106, 43.47
42180590, 43.45
42183075, 43.47
42185559, 43.46
42188043, 43.46
42190528, 43.42
42193012, 43.42
42195497, 43.39
42197981, 43.45
42200466, 43.42
42202950, 43.47
42205435, 43.45
42207919, 43.45
42210403, 43.45
42212888, 43.46
42215372, 43.46
42217857, 43.42
42220341, 43.46
42222826, 43.46
42225310, 43.48
42227794, 43.46
42230279, 43.44
42232764, 43.40
42235248, 43.41
42237733, 43.45
42240217, 43.47
42242701, 43.44
42245186, 43.44
42247670, 43.42
42250155, 43.42
42252639, 43.40
42255124, 43.44
42257608, 43.44
42260092, 43.40
42262577, 43.40
42265061, 43.44
42267546, 43.40
42270030, 43.45
42272515, 43.47
42274999, 43.48
42277483, 43.45
42279968, 43.47
42282452, 43.43
42284937, 43.46
42287421, 43.42
42289906, 43.48
42292390, 43.47
42294874, 43.47
42297359, 43.45
42299843, 43.49
42302328, 43.45
42304812, 43.48
42307297, 43.50
42309781, 43.46
42312266, 43.47
42314750, 43.50
42317234, 43.46
42319719, 43.48
42322203, 43.46
42324688, 43.45
42327172, 43.48
42329657, 43.50
42332141, 43.45
42334625, 43.46
42337110, 43.44
42339594, 43.49
42342079, 43.48
42344563, 43.44
42347048, 43.45
42349532, 43.47
42352016, 43.46
42354501, 43.47
42356985, 43.48
42359470, 43.41
42361954, 43.46
42364439, 43.54
42366923, 43.47
42369408, 43.46
42371892, 43.52
42374376, 43.50
42376861, 43.47
42379345, 43.47
42381830, 43.46
42384314, 43.50
42386799, 43.49
42389283, 43.51
42391767, 43.48
42394252, 43.48
42396736, 43.49
42399221, 43.45
42401705, 43.47
42404190, 43.49
42406674, 43.48
42409159, 43.47
42411643, 43.44
42414127, 43.51
42416612, 43.44
42419096, 43.47
42421581, 43.46
42424065, 43.46
42426550, 43.49
42429034, 43.49
42431519, 43.44
42434003, 43.44
42436487, 43.51
42438972, 43.49
42441456, 43.46
42443941, 43.45
42446425, 43.49
42448910, 43.50
42451394, 43.47
42453878, 43.39
42456363, 43.44
42458847, 43.46
42461332, 43.47
42463816, 43.45
42466301, 43.46
42468785, 43.50
42471269, 43.45
42473754, 43.50
42476238, 43.50
42478723, 43.49
42481207, 43.50
42483692, 43.48
42486176, 43.46
42488661, 43.45
42491145, 43.49
42493630, 43.50
42496114, 43.46
42498599, 43.49
42501083, 43.50
42503567, 43.49
42506052, 43.48
42508536, 43.47
42511021, 43.47
42513505, 43.46
42515990, 43.46
42518474, 43.52
42520959, 43.45
42523443, 43.46
42525927, 43.50
42528412, 43.47
42530896, 43.50
42533381, 43.46
42535865, 43.47
42538350, 43.44
42540834, 43.48
42543319, 43.45
42545803, 43.43
42548288, 43.48
42550772, 43.47
42553257, 43.47
42555741, 43.45
42558226, 43.47
42560710, 43.42
42563195, 43.45
42565679, 43.42
42568164, 43.45
42570648, 43.44
42573133, 43.39
42575617, 43.49
42578101, 43.45
42580586, 43.41
42583070, 43.44
42585555, 43.46
42588039, 43.41
42590524, 43.44
42593008, 43.40
42595492, 43.43
42597977, 43.45
42600461, 43.45
42602946, 43.43
42605430, 43.45
42607915, 43.45
42610399, 43.46
42612884, 43.43
42615368, 43.43
42617852, 43.45
42620337, 43.50
42622821, 43.48
42625306, 43.48
42627790, 43.45
42630275, 43.46
42632759, 43.44
42635243, 43.41
42637728, 43.51
42640212, 43.46
42642697, 43.46
42645182, 43.44
42647666, 43.43
42650150, 43.45
42652635, 43.47
42655119, 43.47
42657604, 43.45
42660088, 43.49
42662573, 43.44
42665057, 43.46
42667542, 43.46
42670026, 43.42
42672510, 43.44
42674995, 43.43
42677479, 43.48
42679964, 43.45
42682448, 43.45
42684933, 43.41
42687417, 43.49
42689902, 43.49
42692386, 43.48
42694870, 43.49
42697355, 43.47
42699839, 43.43
42702324, 43.46
42704808, 43.45
42707293, 43.39
42709777, 43.42
42712261, 43.47
42714746, 43.45
42717230, 43.45
42719715, 43.38
42722199, 43.43
42724684, 43.46
42727168, 43.46
42729653, 43.42
42732137, 43.40
42734621, 43.45
42737106, 43.42
42739590, 43.42
42742075, 43.46
42744559, 43.38
42747043, 43.47
42749528, 43.47
42752012, 43.43
42754497, 43.46
42756981, 43.45
42759466, 43.49
42761950, 43.47
42764435, 43.49
42766919, 43.44
42769403, 43.47
42771888, 43.49
42774372, 43.48
42776857, 43.48
42779341, 43.43
42781826, 43.51
42784310, 43.47
42786794, 43.46
42789279, 43.47
42791763, 43.46
42794248, 43.47
42796732, 43.47
42799217, 43.48
42801701, 43.51
42804186, 43.50
42806670, 43.49
42809154, 43.48
42811639, 43.44
42814123, 43.52
42816608, 43.51
42819093, 43.45
42821577, 43.54
42824061, 43.51
42826546, 43.54
42829030, 43.46
42831515, 43.50
42833999, 43.47
42836484, 43.47
42838968, 43.48
42841453, 43.51
42843937, 43.47
42846421, 43.47
42848906, 43.49
42851390, 43.50
42853875, 43.52
42856359, 43.54
42858844, 43.53
42861328, 43.48
42863812, 43.51
42866297, 43.49
42868782, 43.47
42871266, 43.49
42873751, 43.45
42876235, 43.48
42878720, 43.51
42881204, 43.47
42883688, 43.54
42886173, 43.51
42888658, 43.46
42891142, 43.47
42893627, 43.49
42896111, 43.51
42898595, 43.53
42901080, 43.47
42903564, 43.50
42906049, 43.51
42908533, 43.55
42911018, 43.58
42913502, 43.55
42915987, 43.58
42918471, 43.54
42920955, 43.50
42923440, 43.54
42925924, 43.57
42928409, 43.57
42930893, 43.56
42933378, 43.59
42935862, 43.55
42938346, 43.54
42940831, 43.54
42943315, 43.54
42945800, 43.51
42948284, 43.50
42950769, 43.53
42953253, 43.56
42955737, 43.55
42958222, 43.52
42960706, 43.55
42963191, 43.52
42965675, 43.56
42968160, 43.56
42970644, 43.56
42973128, 43.53
42975613, 43.54
42978097, 43.56
42980582, 43.56
42983066, 43.54
42985551, 43.56
42988035, 43.53
42990520, 43.53
42993004, 43.52
42995488, 43.54
42997973, 43.54
43000457, 43.53
43002942, 43.55
43005426, 43.53
43007911, 43.55
43010395, 43.55
43012879, 43.53
43015364, 43.53
43017849, 43.49
43020333, 43.52
43022818, 43.54
43025302, 43.52
43027787, 43.48
43030271, 43.54
43032755, 43.53
43035240, 43.58
43037724, 43.52
43040209, 43.55
43042694, 43.58
43045178, 43.53
43047662, 43.52
43050147, 43.55
43052631, 43.50
43055116, 43.56
43057600, 43.58
43060085, 43.56
43062569, 43.57
43065053, 43.55
43067538, 43.53
43070022, 43.55
43072507, 43.51
43074991, 43.45
43077476, 43.49
43079960, 43.52
43082445, 43.57
43084929, 43.52
43087413, 43.55
43089898, 43.51
43092382, 43.47
43094867, 43.50
43097351, 43.51
43099836, 43.51
43102320, 43.51
43104805, 43.49
43107289, 43.51
43109774, 43.45
43112258, 43.54
43114743, 43.50
43117227, 43.54
43119712, 43.54
43122196, 43.50
43124680, 43.51
43127165, 43.55
43129649, 43.52
43132134, 43.54
43134618, 43.50
43137103, 43.51
43139587, 43.52
43142072, 43.50
43144556, 43.53
43147040, 43.56
43149525, 43.55
43152009, 43.55
43154494, 43.53
43156978, 43.56
43159463, 43.57
43161947, 43.54
43164431, 43.52
43166916, 43.55
43169400, 43.54
43171885, 43.57
43174369, 43.58
43176854, 43.58
43179338, 43.54
43181822, 43.57
43184307, 43.56
43186791, 43.57
43189276, 43.54
43191760, 43.53
43194245, 43.51
43196729, 43.55
43199213, 43.56
43201698, 43.56
43204182, 43.54
43206667, 43.54
43209151, 43.56
43211636, 43.56
43214120, 43.59
43216604, 43.61
43219089, 43.53
43221573, 43.53
43224058, 43.55
43226542, 43.53
43229027, 43.54
43231511, 43.56
43233995, 43.54
43236480, 43.53
43238964, 43.53
43241449, 43.51
43243933, 43.52
43246418, 43.54
43248902, 43.56
43251386, 43.53
43253871, 43.50
43256355, 43.56
43258840, 43.57
43261324, 43.57
43263809, 43.49
43266293, 43.57
43268777, 43.56
43271262, 43.53
43273746, 43.54
43276231, 43.52
43278715, 43.56
43281200, 43.55
43283684, 43.55
43286168, 43.51
43288653, 43.53
43291137, 43.54
43293622, 43.56
43296106, 43.59
43298591, 43.57
43301075, 43.57
43303560, 43.56
43306044, 43.55
43308528, 43.59
43311013, 43.57
43313497, 43.57
43315982, 43.58
43318466, 43.55
43320950, 43.52
43323435, 43.55
43325919, 43.54
43328404, 43.52
43330888, 43.57
43333373, 43.52
43335857, 43.55
43338342, 43.50
43340826, 43.50
43343310, 43.53
43345795, 43.51
43348279, 43.53
43350764, 43.51
43353248, 43.50
43355733, 43.49
43358217, 43.53
43360701, 43.52
43363186, 43.55
43365670, 43.50
43368155, 43.49
43370639, 43.56
43373124, 43.56
43375608, 43.60
43378092, 43.55
43380577, 43.55
43383061, 43.55
43385546, 43.58
43388030, 43.56
43390515, 43.57
43392999, 43.53
43395484, 43.57
43397968, 43.58
43400452, 43.53
43402937, 43.58
43405421, 43.57
43407906, 43.56
43410390, 43.57
43412875, 43.51
43415359, 43.53
43417843, 43.53
43420328, 43.54
43422812, 43.54
43425297, 43.53
43427781, 43.57
43430266, 43.53
43432750, 43.53
43435235, 43.51
43437719, 43.49
43440204, 43.51
43442688, 43.48
43445173, 43.50
43447657, 43.50
43450141, 43.53
43452626, 43.55
43455110, 43.52
43457595, 43.48
43460079, 43.55
43462564, 43.49
43465048, 43.49
43467533, 43.53
43470017, 43.52
43472501, 43.52
43474986, 43.50
43477470, 43.46
43479955, 43.46
43482439, 43.51
43484924, 43.50
43487408, 43.52
43489892, 43.48
43492377, 43.54
43494861, 43.48
43497346, 43.53
43499830, 43.51
43502315, 43.48
43504799, 43.46
43507284, 43.50
43509768, 43.51
43512253, 43.54
43514737, 43.52
43517222, 43.51
43519706, 43.52
43522191, 43.50
43524675, 43.48
43527160, 43.50
43529644, 43.54
43532128, 43.50
43534613, 43.54
43537097, 43.53
43539582, 43.50
43542066, 43.53
43544551, 43.47
43547035, 43.53
43549519, 43.52
43552004, 43.52
43554488, 43.51
43556973, 43.44
43559457, 43.43
43561941, 43.43
43564426, 43.48
43566910, 43.40
43569395, 43.51
43571879, 43.47
43574364, 43.48
43576848, 43.52
43579333, 43.53
43581817, 43.43
43584301, 43.46
43586786, 43.55
43589270, 43.54
43591755, 43.49
43594239, 43.53
43596724, 43.47
43599208, 43.41
43601693, 43.50
43604177, 43.51
43606661, 43.49
43609146, 43.44
43611630, 43.47
43614115, 43.46
43616599, 43.44
43619084, 43.46
43621568, 43.44
43624052, 43.52
43626537, 43.53
43629022, 43.45
43631506, 43.48
43633991, 43.51
43636475, 43.48
43638959, 43.49
43641444, 43.49
43643928, 43.50
43646413, 43.46
43648897, 43.50
43651382, 43.44
43653866, 43.50
43656351, 43.46
43658835, 43.52
43661319, 43.49
43663804, 43.52
43666288, 43.48
43668773, 43.49
43671257, 43.50
43673741, 43.52
43676226, 43.54
43678710, 43.47
43681195, 43.51
43683680, 43.49
43686164, 43.47
43688648, 43.51
43691133, 43.53
43693617, 43.49
43696102, 43.50
43698586, 43.49
43701071, 43.52
43703555, 43.52
43706039, 43.54
43708524, 43.53
43711008, 43.48
43713493, 43.53
43715977, 43.51
43718462, 43.53
43720946, 43.53
43723431, 43.55
43725915, 43.51
43728399, 43.52
43730884, 43.52
43733368, 43.57
43735853, 43.57
43738337, 43.53
43740822, 43.56
43743306, 43.54
43745790, 43.58
43748275, 43.55
43750759, 43.54
43753244, 43.47
43755728, 43.55
43758213, 43.56
43760697, 43.55
43763181, 43.57
43765666, 43.55
43768150, 43.56
43770635, 43.60
43773119, 43.59
43775604, 43.57
43778088, 43.63
43780572, 43.59
43783057, 43.61
43785541, 43.65
43788026, 43.63
43790510, 43.60
43792995, 43.57
43795479, 43.59
43797963, 43.63
43800448, 43.62
43802932, 43.61
43805417, 43.63
43807901, 43.59
43810386, 43.66
43812870, 43.62
43815355, 43.59
43817839, 43.59
43820323, 43.56
43822808, 43.59
43825292, 43.61
43827777, 43.58
43830261, 43.58
43832746, 43.60
43835230, 43.57
43837714, 43.56
43840199, 43.64
43842683, 43.63
43845168, 43.62
43847652, 43.64
43850137, 43.66
43852621, 43.68
43855105, 43.68
43857590, 43.68
43860074, 43.67
43862559, 43.64
43865043, 43.71
43867528, 43.66
43870012, 43.72
43872496, 43.69
43874981, 43.65
43877466, 43.68
43879950, 43.69
43882435, 43.62
43884919, 43.63
43887403, 43.62
43889888, 43.58
43892372, 43.61
43894857, 43.63
43897341, 43.63
43899826, 43.63
43902310, 43.63
43904794, 43.62
43907279, 43.62
43909763, 43.66
43912248, 43.64
43914732, 43.60
43917217, 43.63
43919701, 43.59
43922185, 43.60
43924670, 43.58
43927154, 43.61
43929639, 43.64
43932123, 43.60
43934608, 43.66
43937092, 43.64
43939577, 43.67
43942061, 43.64
43944545, 43.67
43947030, 43.63
43949514, 43.72
43951999, 43.64
43954483, 43.64
43956968, 43.66
43959452, 43.66
43961936, 43.69
43964421, 43.66
43966905, 43.61
43969390, 43.62
43971874, 43.62
43974359, 43.65
43976843, 43.69
43979327, 43.68
43981812, 43.69
43984296, 43.67
43986781, 43.68
43989265, 43.68
43991750, 43.72
43994234, 43.71
43996719, 43.70
43999203, 43.69
44001687, 43.72
44004172, 43.72
44006656, 43.68
44009141, 43.70
44011625, 43.67
44014110, 43.70
44016594, 43.69
44019078, 43.66
44021563, 43.72
44024047, 43.73
44026532, 43.71
44029016, 43.74
44031501, 43.66
44033985, 43.68
44036470, 43.67
44038954, 43.71
44041438, 43.68
44043923, 43.73
44046407, 43.73
44048892, 43.70
44051376, 43.70
44053860, 43.67
44056345, 43.72
44058829, 43.66
44061314, 43.70
44063798, 43.71
44066283, 43.69
44068767, 43.71
44071252, 43.72
44073736, 43.70
44076220, 43.70
44078705, 43.74
44081189, 43.65
44083674, 43.68
44086158, 43.69
44088642, 43.72
44091127, 43.66
44093611, 43.69
44096096, 43.73
44098580, 43.67
44101065, 43.67
44103549, 43.68
44106034, 43.72
44108518, 43.66
44111003, 43.70
44113487, 43.72
44115971, 43.68
44118456, 43.70
44120940, 43.71
44123425, 43.67
44125909, 43.68
44128394, 43.69
44130878, 43.68
44133363, 43.69
44135847, 43.67
44138331, 43.69
44140816, 43.73
44143300, 43.70
44145785, 43.71
44148269, 43.70
44150754, 43.64
44153238, 43.68
44155723, 43.68
44158207, 43.69
44160691, 43.73
44163176, 43.68
44165660, 43.67
44168145, 43.70
44170629, 43.73
44173114, 43.74
44175598, 43.68
44178083, 43.72
44180567, 43.67
44183051, 43.68
44185536, 43.69
44188020, 43.69
44190505, 43.67
44192989, 43.71
44195474, 43.69
44197958, 43.70
44200443, 43.70
44202927, 43.66
44205412, 43.63
44207896, 43.68
44210381, 43.70
44212865, 43.66
44215350, 43.70
44217834, 43.70
44220318, 43.66
44222803, 43.68
44225287, 43.73
44227772, 43.70
44230256, 43.77
44232741, 43.66
44235225, 43.69
44237710, 43.65
44240194, 43.65
44242678, 43.73
44245163, 43.75
44247647, 43.71
44250132, 43.69
44252616, 43.74
44255100, 43.71
44257585, 43.68
44260069, 43.69
44262554, 43.66
44265038, 43.69
44267523, 43.66
44270007, 43.68
44272492, 43.66
44274976, 43.68
44277460, 43.67
44279945, 43.64
44282429, 43.71
44284914, 43.69
44287398, 43.68
44289883, 43.71
44292367, 43.69
44294851, 43.68
44297336, 43.72
44299820, 43.70
44302305, 43.68
44304789, 43.72
44307274, 43.70
44309758, 43.73
44312243, 43.68
44314727, 43.70
44317211, 43.70
44319696, 43.68
44322180, 43.67
44324665, 43.67
44327149, 43.68
44329634, 43.70
44332118, 43.76
44334603, 43.74
44337087, 43.69
44339571, 43.74
44342056, 43.73
44344540, 43.74
44347025, 43.76
44349509, 43.76
44351994, 43.78
44354478, 43.75
44356963, 43.73
44359447, 43.78
44361931, 43.71
44364416, 43.77
44366900, 43.74
44369385, 43.72
44371869, 43.75
44374354, 43.73
44376838, 43.75
44379323, 43.72
44381807, 43.75
44384291, 43.77
44386776, 43.78
44389260, 43.73
44391745, 43.73
44394229, 43.74
44396714, 43.73
44399198, 43.70
44401682, 43.67
44404167, 43.68
44406651, 43.71
44409136, 43.74
44411620, 43.66
44414105, 43.75
44416589, 43.69
44419074, 43.69
44421558, 43.71
44424042, 43.76
44426527, 43.77
44429011, 43.74
44431496, 43.75
44433980, 43.74
44436465, 43.72
44438949, 43.72
44441433, 43.74
44443918, 43.74
44446402, 43.68
44448887, 43.71
44451371, 43.72
44453856, 43.73
44456340, 43.70
44458824, 43.71
44461309, 43.72
44463793, 43.70
44466278, 43.70
44468762, 43.70
44471247, 43.70
44473731, 43.73
44476215, 43.71
44478700, 43.75
44481184, 43.77
44483669, 43.79
44486153, 43.78
44488638, 43.74
44491122, 43.71
44493607, 43.71
44496091, 43.72
44498575, 43.71
44501060, 43.70
44503544, 43.73
44506029, 43.72
44508513, 43.75
44510998, 43.76
44513482, 43.76
44515966, 43.78
44518451, 43.77
44520935, 43.74
44523420, 43.75
44525904, 43.75
44528389, 43.73
44530873, 43.79
44533358, 43.72
44535842, 43.73
44538327, 43.75
44540811, 43.77
44543296, 43.72
44545780, 43.73
44548265, 43.74
44550749, 43.72
44553234, 43.75
44555718, 43.71
44558203, 43.74
44560687, 43.76
44563171, 43.77
44565656, 43.76
44568140, 43.74
44570625, 43.81
44573109, 43.78
44575594, 43.77
44578078, 43.71
44580563, 43.78
44583047, 43.72
44585532, 43.72
44588016, 43.74
44590501, 43.80
44592985, 43.78
44595469, 43.77
44597954, 43.84
44600438, 43.83
44602923, 43.88
44605407, 43.83
44607892, 43.82
44610376, 43.87
44612861, 43.78
44615345, 43.77
44617829, 43.83
44620314, 43.79
44622798, 43.83
44625283, 43.85
44627767, 43.83
44630252, 43.80
44632736, 43.85
44635220, 43.83
44637705, 43.81
44640189, 43.89
44642674, 43.85
44645158, 43.87
44647643, 43.82
44650127, 43.79
44652611, 43.83
44655096, 43.85
44657580, 43.83
44660065, 43.85
44662549, 43.83
44665034, 43.85
44667518, 43.84
44670002, 43.81
44672487, 43.78
44674971, 43.75
44677456, 43.78
44679940, 43.80
44682425, 43.78
44684909, 43.83
44687394, 43.78
44689878, 43.83
44692362, 43.77
44694847, 43.81
44697331, 43.80
44699816, 43.79
44702300, 43.78
44704785, 43.80
44707269, 43.77
44709753, 43.80
44712238, 43.82
44714722, 43.77
44717207, 43.82
44719691, 43.80
44722176, 43.74
44724660, 43.74
44727145, 43.74
44729629, 43.75
44732113, 43.83
44734598, 43.79
44737082, 43.81
44739567, 43.85
44742051, 43.84
44744536, 43.84
44747020, 43.83
44749504, 43.82
44751989, 43.82
44754473, 43.80
44756958, 43.81
44759442, 43.81
44761927, 43.81
44764411, 43.84
44766896, 43.79
44769380, 43.81
44771864, 43.85
44774349, 43.78
44776833, 43.82
44779318, 43.77
44781802, 43.82
44784287, 43.78
44786771, 43.83
44789256, 43.84
44791740, 43.81
44794224, 43.81
44796709, 43.82
44799193, 43.82
44801678, 43.85
44804162, 43.85
44806647, 43.78
44809131, 43.79
44811615, 43.80
44814100, 43.75
44816584, 43.73
44819069, 43.75
44821553, 43.78
44824038, 43.77
44826522, 43.77
44829006, 43.77
44831491, 43.77
44833975, 43.80
44836460, 43.77
44838944, 43.79
44841429, 43.78
44843913, 43.76
44846397, 43.77
44848882, 43.71
44851366, 43.75
44853851, 43.79
44856335, 43.77
44858820, 43.84
44861304, 43.75
44863789, 43.81
44866273, 43.83
44868757, 43.77
44871242, 43.82
44873726, 43.76
44876211, 43.76
44878695, 43.75
44881180, 43.75
44883664, 43.81
44886149, 43.74
44888633, 43.81
44891117, 43.79
44893602, 43.78
44896086, 43.81
44898571, 43.80
44901055, 43.78
44903540, 43.75
44906024, 43.77
44908509, 43.80
44910993, 43.77
44913477, 43.77
44915962, 43.74
44918446, 43.80
44920931, 43.79
44923415, 43.81
44925900, 43.77
44928384, 43.78
44930868, 43.79
44933353, 43.80
44935837, 43.76
44938322, 43.80
44940806, 43.76
44943291, 43.74
44945775, 43.75
44948260, 43.74
44950744, 43.81
44953229, 43.80
44955713, 43.80
44958198, 43.79
44960682, 43.75
44963167, 43.77
44965651, 43.77
44968136, 43.78
44970620, 43.81
44973104, 43.81
44975589, 43.78
44978073, 43.76
44980558, 43.82
44983042, 43.79
44985527, 43.83
44988011, 43.81
44990496, 43.78
44992980, 43.81
44995464, 43.79
44997949, 43.79
45000433, 43.80
45002918, 43.82
45005402, 43.87
45007887, 43.80
45010371, 43.77
45012856, 43.77
45015340, 43.84
45017825, 43.82
45020309, 43.83
45022794, 43.79
45025278, 43.85
45027763, 43.84
45030247, 43.85
45032731, 43.87
45035216, 43.85
45037701, 43.85
45040185, 43.80
45042670, 43.79
45045154, 43.82
45047638, 43.85
45050123, 43.84
45052607, 43.81
45055092, 43.83
45057576, 43.82
45060061, 43.84
45062545, 43.86
45065029, 43.85
45067514, 43.86
45069998, 43.78
45072483, 43.78
45074967, 43.85
45077452, 43.85
45079936, 43.82
45082420, 43.89
45084905, 43.82
45087389, 43.82
45089874, 43.86
45092358, 43.83
45094843, 43.82
45097327, 43.85
45099811, 43.81
45102296, 43.85
45104780, 43.83
45107265, 43.81
45109749, 43.82
45112234, 43.79
45114718, 43.80
45117203, 43.83
45119687, 43.82
45122171, 43.81
45124656, 43.85
45127140, 43.83
45129625, 43.85
45132109, 43.86
45134594, 43.81
45137078, 43.82
45139562, 43.82
45142047, 43.81
45144531, 43.86
45147016, 43.78
45149500, 43.80
45151985, 43.84
45154469, 43.77
45156953, 43.76
45159438, 43.80
45161922, 43.76
45164407, 43.83
45166891, 43.82
45169376, 43.79
45171860, 43.87
45174345, 43.87
45176829, 43.80
45179313, 43.80
45181798, 43.84
45184282, 43.83
45186767, 43.83
45189251, 43.83
45191735, 43.86
45194220, 43.83
45196704, 43.87
45199189, 43.80
45201673, 43.81
45204158, 43.79
45206642, 43.79
45209127, 43.80
45211611, 43.76
45214095, 43.81
45216580, 43.76
45219064, 43.81
45221549, 43.82
45224033, 43.79
45226518, 43.84
45229002, 43.82
45231486, 43.83
45233971, 43.84
45236455, 43.85
45238940, 43.81
45241424, 43.81
45243909, 43.84
45246393, 43.82
45248877, 43.79
45251362, 43.84
45253846, 43.84
45256331, 43.83
45258815, 43.82
45261300, 43.88
45263784, 43.81
45266269, 43.81
45268753, 43.82
45271238, 43.80
45273722, 43.78
45276207, 43.80
45278692, 43.81
45281176, 43.79
45283660, 43.84
45286145, 43.86
45288629, 43.79
45291114, 43.79
45293598, 43.81
45296083, 43.84
45298567, 43.79
45301052, 43.80
45303536, 43.88
45306021, 43.87
45308505, 43.83
45310990, 43.82
45313474, 43.84
45315959, 43.87
45318443, 43.88
45320927, 43.84
45323412, 43.90
45325896, 43.87
45328381, 43.90
45330865, 43.93
45333350, 43.87
45335834, 43.88
45338319, 43.88
45340803, 43.89
45343287, 43.85
45345772, 43.86
45348256, 43.85
45350741, 43.85
45353225, 43.89
45355710, 43.86
45358194, 43.89
45360678, 43.89
45363163, 43.90
45365647, 43.91
45368132, 43.86
45370616, 43.92
45373101, 43.87
45375585, 43.91
45378070, 43.95
45380554, 43.90
45383038, 43.91
45385523, 43.90
45388007, 43.93
45390492, 43.90
45392976, 43.87
45395461, 43.86
45397945, 43.90
45400430, 43.84
45402914, 43.83
45405398, 43.86
45407883, 43.87
45410367, 43.85
45412852, 43.86
45415336, 43.86
45417821, 43.85
45420305, 43.85
45422789, 43.90
45425274, 43.92
45427758, 43.89
45430243, 43.89
45432727, 43.90
45435212, 43.87
45437696, 43.89
45440181, 43.87
45442665, 43.87
45445149, 43.86
45447634, 43.93
45450118, 43.85
45452603, 43.84
45455088, 43.87
45457572, 43.83
45460056, 43.86
45462541, 43.85
45465025, 43.86
45467510, 43.85
45469994, 43.87
45472479, 43.86
45474963, 43.92
45477447, 43.89
45479932, 43.90
45482416, 43.89
45484901, 43.90
45487385, 43.89
45489870, 43.90
45492354, 43.91
45494839, 43.89
45497323, 43.94
45499807, 43.91
45502292, 43.90
45504776, 43.89
45507261, 43.93
45509745, 43.91
45512230, 43.94
45514714, 43.93
45517199, 43.92
45519683, 43.93
45522167, 43.91
45524652, 43.94
45527136, 43.91
45529621, 43.95
45532105, 43.89
45534590, 43.92
45537074, 43.94
45539559, 43.93
45542043, 43.87
45544527, 43.92
45547012, 43.90
45549496, 43.92
45551981, 43.88
45554465, 43.91
45556950, 43.93
45559434, 43.89
45561919, 43.91
45564403, 43.90
45566887, 43.90
45569372, 43.95
45571856, 43.89
45574341, 43.90
45576825, 43.89
45579310, 43.91
45581794, 43.92
45584279, 43.95
45586763, 43.98
45589247, 43.90
45591732, 43.90
45594216, 43.90
45596701, 43.91
45599185, 43.88
45601670, 43.91
45604154, 43.91
45606638, 43.89
45609123, 43.88
45611607, 43.92
45614092, 43.97
45616576, 43.91
45619061, 43.95
45621545, 43.99
45624029, 43.94
45626514, 43.94
45628998, 43.91
45631483, 43.95
45633967, 43.94
45636451, 43.95
45638936, 43.93
45641420, 43.98
45643905, 43.96
45646389, 43.96
45648874, 43.96
45651358, 43.94
45653843, 43.96
45656327, 43.98
